Image Name,Angle,Angle2
2024-06-22 20-17-49-443815.png,0.0,0
2024-06-22 20-17-49-525509.png,0.0,0
2024-06-22 20-17-49-625519.png,0.0,0
2024-06-22 20-17-49-711211.png,0.0,0
2024-06-22 20-17-49-808718.png,0.0,0
2024-06-22 20-17-49-921371.png,0.0,0
2024-06-22 20-17-50-008944.png,0.0,0
2024-06-22 20-17-50-123535.png,0.0,0
2024-06-22 20-17-50-211440.png,0.0,0
2024-06-22 20-17-50-307183.png,0.0,0
2024-06-22 20-17-50-408996.png,0.0,0
2024-06-22 20-17-50-493359.png,0.0,0
2024-06-22 20-17-50-591807.png,0.0,0
2024-06-22 20-17-50-692228.png,0.0,0
2024-06-22 20-17-50-807190.png,0.0,0
2024-06-22 20-17-50-923988.png,0.0,0
2024-06-22 20-17-51-024504.png,0.0,0
2024-06-22 20-17-51-141561.png,0.0,0
2024-06-22 20-17-51-226618.png,0.0,0
2024-06-22 20-17-51-324204.png,0.0,0
2024-06-22 20-17-51-425551.png,0.0,0
2024-06-22 20-17-51-525454.png,0.0,0
2024-06-22 20-17-51-637505.png,0.0,0
2024-06-22 20-17-51-742145.png,0.0,0
2024-06-22 20-17-51-841128.png,0.0,0
2024-06-22 20-17-51-925488.png,0.0,0
2024-06-22 20-17-52-024556.png,0.0,0
2024-06-22 20-17-52-140564.png,0.0,0
2024-06-22 20-17-52-241133.png,0.0,0
2024-06-22 20-17-52-357135.png,0.0,0
2024-06-22 20-17-52-457783.png,0.0,0
2024-06-22 20-17-52-573813.png,0.0,0
2024-06-22 20-17-52-674506.png,0.0,0
2024-06-22 20-17-52-758858.png,0.0,0
2024-06-22 20-17-52-857778.png,0.0,0
2024-06-22 20-17-52-957254.png,0.0,0
2024-06-22 20-17-53-070790.png,0.0,0
2024-06-22 20-17-53-190520.png,0.0,0
2024-06-22 20-17-53-286489.png,0.0,0
2024-06-22 20-17-53-407792.png,0.0,0
2024-06-22 20-17-53-492144.png,0.0,0
2024-06-22 20-17-53-582488.png,0.0,0
2024-06-22 20-17-53-690441.png,0.0,0
2024-06-22 20-17-53-775505.png,0.0,0
2024-06-22 20-17-53-875528.png,-0.03,0
2024-06-22 20-17-53-974334.png,-0.03,0
2024-06-22 20-17-54-081897.png,-0.03,0
2024-06-22 20-17-54-206611.png,-0.03,0
2024-06-22 20-17-54-323875.png,-0.03,0
2024-06-22 20-17-54-447155.png,-0.03,0
2024-06-22 20-17-54-553710.png,-0.03,0
2024-06-22 20-17-54-657796.png,0.0,0
2024-06-22 20-17-54-741656.png,0.0,0
2024-06-22 20-17-54-841582.png,0.0,0
2024-06-22 20-17-54-925482.png,0.0,0
2024-06-22 20-17-55-025411.png,0.0,0
2024-06-22 20-17-55-125547.png,0.0,0
2024-06-22 20-17-55-225558.png,0.0,0
2024-06-22 20-17-55-340560.png,0.0,0
2024-06-22 20-17-55-441674.png,0.0,0
2024-06-22 20-17-55-541706.png,0.0,0
2024-06-22 20-17-55-640690.png,0.0,0
2024-06-22 20-17-55-748936.png,0.0,0
2024-06-22 20-17-55-826869.png,0.0,0
2024-06-22 20-17-55-924406.png,0.0,0
2024-06-22 20-17-56-024653.png,0.0,0
2024-06-22 20-17-56-132052.png,0.0,0
2024-06-22 20-17-56-241118.png,0.0,0
2024-06-22 20-17-56-357693.png,0.0,0
2024-06-22 20-17-56-457629.png,0.0,0
2024-06-22 20-17-56-557815.png,0.0,0
2024-06-22 20-17-56-667145.png,0.0,0
2024-06-22 20-17-56-757864.png,0.0,0
2024-06-22 20-17-56-858106.png,0.0,0
2024-06-22 20-17-56-957834.png,0.0,0
2024-06-22 20-17-57-073853.png,0.0,0
2024-06-22 20-17-57-175571.png,0.0,0
2024-06-22 20-17-57-257787.png,0.0,0
2024-06-22 20-17-57-374004.png,0.0,0
2024-06-22 20-17-57-460073.png,0.0,0
2024-06-22 20-17-57-575531.png,0.0,0
2024-06-22 20-17-57-692388.png,0.0,0
2024-06-22 20-17-57-807177.png,0.0,0
2024-06-22 20-17-57-923848.png,0.0,0
2024-06-22 20-17-58-007278.png,0.0,0
2024-06-22 20-17-58-107223.png,0.0,0
2024-06-22 20-17-58-192208.png,0.0,0
2024-06-22 20-17-58-291008.png,0.0,0
2024-06-22 20-17-58-392227.png,0.0,0
2024-06-22 20-17-58-492376.png,0.0,0
2024-06-22 20-17-58-607410.png,0.0,0
2024-06-22 20-17-58-707783.png,0.0,0
2024-06-22 20-17-58-807668.png,0.0,0
2024-06-22 20-17-58-908888.png,0.0,0
2024-06-22 20-17-59-008847.png,0.0,0
2024-06-22 20-17-59-114002.png,0.0,0
2024-06-22 20-17-59-208881.png,0.0,0
2024-06-22 20-17-59-307706.png,0.0,0
2024-06-22 20-17-59-411013.png,0.0,0
2024-06-22 20-17-59-524549.png,0.0,0
2024-06-22 20-17-59-617804.png,0.0,0
2024-06-22 20-17-59-708855.png,0.0,0
2024-06-22 20-17-59-807675.png,0.0,0
2024-06-22 20-17-59-923831.png,0.0,0
2024-06-22 20-18-00-027682.png,0.0,0
2024-06-22 20-18-00-137870.png,0.0,0
2024-06-22 20-18-00-225476.png,0.0,0
2024-06-22 20-18-00-324463.png,0.0,0
2024-06-22 20-18-00-424431.png,0.0,0
2024-06-22 20-18-00-530526.png,0.0,0
2024-06-22 20-18-00-640445.png,0.0,0
2024-06-22 20-18-00-742130.png,0.0,0
2024-06-22 20-18-00-841117.png,0.0,0
2024-06-22 20-18-00-948285.png,0.0,0
2024-06-22 20-18-01-042118.png,0.0,0
2024-06-22 20-18-01-131462.png,-0.03,0
2024-06-22 20-18-01-225418.png,-0.06,0
2024-06-22 20-18-01-324310.png,-0.06,0
2024-06-22 20-18-01-433436.png,-0.06,0
2024-06-22 20-18-01-543012.png,-0.06,0
2024-06-22 20-18-01-648170.png,-0.06,0
2024-06-22 20-18-01-742155.png,-0.06,0
2024-06-22 20-18-01-842261.png,-0.06,0
2024-06-22 20-18-01-927584.png,-0.06,0
2024-06-22 20-18-02-024173.png,-0.03,0
2024-06-22 20-18-02-119824.png,-0.03,0
2024-06-22 20-18-02-224660.png,-0.03,0
2024-06-22 20-18-02-337841.png,-0.03,0
2024-06-22 20-18-02-442216.png,-0.03,0
2024-06-22 20-18-02-542046.png,-0.03,0
2024-06-22 20-18-02-640459.png,-0.03,0
2024-06-22 20-18-02-726509.png,-0.06,0
2024-06-22 20-18-02-823964.png,-0.06,0
2024-06-22 20-18-02-924393.png,-0.06,0
2024-06-22 20-18-03-024407.png,-0.06,0
2024-06-22 20-18-03-128956.png,-0.06,0
2024-06-22 20-18-03-243156.png,-0.06,0
2024-06-22 20-18-03-342820.png,-0.06,0
2024-06-22 20-18-03-425434.png,-0.06,0
2024-06-22 20-18-03-525065.png,-0.06,0
2024-06-22 20-18-03-643102.png,-0.03,0
2024-06-22 20-18-03-743903.png,-0.03,0
2024-06-22 20-18-03-858755.png,-0.03,0
2024-06-22 20-18-03-958793.png,-0.03,0
2024-06-22 20-18-04-083067.png,-0.03,0
2024-06-22 20-18-04-189905.png,-0.03,0
2024-06-22 20-18-04-292141.png,-0.03,0
2024-06-22 20-18-04-392131.png,-0.06,0
2024-06-22 20-18-04-475301.png,-0.06,0
2024-06-22 20-18-04-581288.png,-0.06,0
2024-06-22 20-18-04-659768.png,-0.06,0
2024-06-22 20-18-04-757130.png,-0.06,0
2024-06-22 20-18-04-873710.png,-0.06,0
2024-06-22 20-18-04-974400.png,-0.06,0
2024-06-22 20-18-05-092982.png,-0.06,0
2024-06-22 20-18-05-192073.png,-0.06,0
2024-06-22 20-18-05-307136.png,-0.06,0
2024-06-22 20-18-05-407560.png,-0.06,0
2024-06-22 20-18-05-499246.png,-0.06,0
2024-06-22 20-18-05-592375.png,-0.06,0
2024-06-22 20-18-05-692033.png,-0.06,0
2024-06-22 20-18-05-807053.png,-0.06,0
2024-06-22 20-18-05-923886.png,-0.06,0
2024-06-22 20-18-06-024376.png,-0.06,0
2024-06-22 20-18-06-140394.png,-0.06,0
2024-06-22 20-18-06-225397.png,-0.06,0
2024-06-22 20-18-06-325352.png,-0.06,0
2024-06-22 20-18-06-425539.png,-0.06,0
2024-06-22 20-18-06-523706.png,-0.06,0
2024-06-22 20-18-06-640356.png,-0.06,0
2024-06-22 20-18-06-742078.png,-0.06,0
2024-06-22 20-18-06-842237.png,-0.06,0
2024-06-22 20-18-06-948207.png,-0.06,0
2024-06-22 20-18-07-040507.png,-0.06,0
2024-06-22 20-18-07-143426.png,-0.06,0
2024-06-22 20-18-07-232076.png,-0.06,0
2024-06-22 20-18-07-423724.png,-0.06,0
2024-06-22 20-18-07-531457.png,-0.06,0
2024-06-22 20-18-07-632451.png,-0.06,0
2024-06-22 20-18-07-778749.png,-0.06,0
2024-06-22 20-18-07-873227.png,-0.06,0
2024-06-22 20-18-07-958918.png,-0.06,0
2024-06-22 20-18-08-042173.png,-0.06,0
2024-06-22 20-18-08-125413.png,-0.06,0
2024-06-22 20-18-08-193904.png,-0.06,0
2024-06-22 20-18-08-285558.png,-0.06,0
2024-06-22 20-18-08-395892.png,-0.06,0
2024-06-22 20-18-08-495719.png,-0.06,0
2024-06-22 20-18-08-597801.png,-0.06,0
2024-06-22 20-18-08-697576.png,-0.06,0
2024-06-22 20-18-08-783880.png,-0.09,0
2024-06-22 20-18-08-890826.png,-0.09,0
2024-06-22 20-18-08-990978.png,-0.09,0
2024-06-22 20-18-09-106484.png,-0.09,0
2024-06-22 20-18-09-209682.png,-0.09,0
2024-06-22 20-18-09-307085.png,-0.09,0
2024-06-22 20-18-09-413808.png,-0.09,0
2024-06-22 20-18-09-503521.png,-0.09,0
2024-06-22 20-18-09-590144.png,-0.09,0
2024-06-22 20-18-09-692963.png,-0.09,0
2024-06-22 20-18-09-806495.png,-0.09,0
2024-06-22 20-18-09-925194.png,-0.09,0
2024-06-22 20-18-10-040797.png,-0.09,0
2024-06-22 20-18-10-143042.png,-0.09,0
2024-06-22 20-18-10-231998.png,-0.09,0
2024-06-22 20-18-10-332024.png,-0.09,0
2024-06-22 20-18-10-431103.png,-0.09,0
2024-06-22 20-18-10-519620.png,-0.09,0
2024-06-22 20-18-10-607691.png,-0.09,0
2024-06-22 20-18-10-706959.png,-0.09,0
2024-06-22 20-18-10-823615.png,-0.09,0
2024-06-22 20-18-10-940808.png,-0.09,0
2024-06-22 20-18-11-043785.png,-0.09,0
2024-06-22 20-18-11-154132.png,-0.09,0
2024-06-22 20-18-11-251176.png,-0.09,0
2024-06-22 20-18-11-434948.png,-0.09,0
2024-06-22 20-18-11-524773.png,-0.09,0
2024-06-22 20-18-11-624873.png,-0.09,0
2024-06-22 20-18-11-694111.png,-0.09,0
2024-06-22 20-18-11-775915.png,-0.06,0
2024-06-22 20-18-11-859003.png,-0.06,0
2024-06-22 20-18-11-942617.png,-0.06,0
2024-06-22 20-18-12-068827.png,-0.06,0
2024-06-22 20-18-12-148147.png,-0.06,0
2024-06-22 20-18-12-233794.png,-0.06,0
2024-06-22 20-18-12-326976.png,-0.06,0
2024-06-22 20-18-12-441885.png,-0.06,0
2024-06-22 20-18-12-557320.png,-0.06,0
2024-06-22 20-18-12-674667.png,-0.06,0
2024-06-22 20-18-12-789800.png,-0.06,0
2024-06-22 20-18-12-898941.png,-0.06,0
2024-06-22 20-18-12-979881.png,-0.06,0
2024-06-22 20-18-13-138505.png,-0.06,0
2024-06-22 20-18-13-225132.png,-0.06,0
2024-06-22 20-18-13-309896.png,-0.06,0
2024-06-22 20-18-13-390900.png,-0.06,0
2024-06-22 20-18-13-458706.png,-0.06,0
2024-06-22 20-18-13-544102.png,-0.06,0
2024-06-22 20-18-13-629240.png,-0.06,0
2024-06-22 20-18-13-720794.png,-0.06,0
2024-06-22 20-18-13-832286.png,-0.06,0
2024-06-22 20-18-13-934286.png,-0.09,0
2024-06-22 20-18-14-024261.png,-0.09,0
2024-06-22 20-18-14-124616.png,-0.09,0
2024-06-22 20-18-14-224594.png,-0.09,0
2024-06-22 20-18-14-325702.png,-0.09,0
2024-06-22 20-18-14-425600.png,-0.09,0
2024-06-22 20-18-14-525024.png,-0.09,0
2024-06-22 20-18-14-644043.png,-0.09,0
2024-06-22 20-18-14-804108.png,-0.09,0
2024-06-22 20-18-14-893031.png,-0.09,0
2024-06-22 20-18-14-976196.png,-0.09,0
2024-06-22 20-18-15-074601.png,-0.09,0
2024-06-22 20-18-15-175578.png,-0.09,0
2024-06-22 20-18-15-258566.png,-0.09,0
2024-06-22 20-18-15-370699.png,-0.09,0
2024-06-22 20-18-15-479659.png,-0.09,0
2024-06-22 20-18-15-575166.png,-0.09,0
2024-06-22 20-18-15-679313.png,-0.09,0
2024-06-22 20-18-15-809518.png,-0.09,0
2024-06-22 20-18-15-909541.png,-0.09,0
2024-06-22 20-18-15-992945.png,-0.09,0
2024-06-22 20-18-16-075124.png,-0.09,0
2024-06-22 20-18-16-175714.png,-0.09,0
2024-06-22 20-18-16-284694.png,-0.06,0
2024-06-22 20-18-16-351638.png,-0.03,0
2024-06-22 20-18-16-442924.png,-0.03,0
2024-06-22 20-18-16-559302.png,-0.03,0
2024-06-22 20-18-16-659813.png,-0.03,0
2024-06-22 20-18-16-759546.png,-0.03,0
2024-06-22 20-18-16-874789.png,0.0,0
2024-06-22 20-18-16-958498.png,0.0,0
2024-06-22 20-18-17-059563.png,0.0,0
2024-06-22 20-18-17-164895.png,0.0,0
2024-06-22 20-18-17-284609.png,0.0,0
2024-06-22 20-18-17-391906.png,0.0,0
2024-06-22 20-18-17-520975.png,0.0,0
2024-06-22 20-18-17-609604.png,0.0,0
2024-06-22 20-18-17-692360.png,0.0,0
2024-06-22 20-18-17-792923.png,0.0,0
2024-06-22 20-18-17-891901.png,0.0,0
2024-06-22 20-18-18-001029.png,0.0,0
2024-06-22 20-18-18-080188.png,0.0,0
2024-06-22 20-18-18-194546.png,0.0,0
2024-06-22 20-18-18-307356.png,0.0,0
2024-06-22 20-18-18-409000.png,0.0,0
2024-06-22 20-18-18-492136.png,0.0,0
2024-06-22 20-18-18-592221.png,0.0,0
2024-06-22 20-18-18-691052.png,0.0,0
2024-06-22 20-18-18-777419.png,0.0,0
2024-06-22 20-18-18-878285.png,0.0,0
2024-06-22 20-18-18-960659.png,0.0,0
2024-06-22 20-18-19-105004.png,0.0,0
2024-06-22 20-18-19-203933.png,0.0,0
2024-06-22 20-18-19-292913.png,0.0,0
2024-06-22 20-18-19-391808.png,0.0,0
2024-06-22 20-18-19-476153.png,0.0,0
2024-06-22 20-18-19-575036.png,0.0,0
2024-06-22 20-18-19-678365.png,0.0,0
2024-06-22 20-18-19-776658.png,0.0,0
2024-06-22 20-18-19-889684.png,0.0,0
2024-06-22 20-18-19-984662.png,0.0,0
2024-06-22 20-18-20-119693.png,0.0,0
2024-06-22 20-18-20-208682.png,0.0,0
2024-06-22 20-18-20-308526.png,0.0,0
2024-06-22 20-18-20-408513.png,0.0,0
2024-06-22 20-18-20-493214.png,0.0,0
2024-06-22 20-18-20-592013.png,0.0,0
2024-06-22 20-18-20-692584.png,0.0,0
2024-06-22 20-18-20-790695.png,0.0,0
2024-06-22 20-18-21-005273.png,0.0,0
2024-06-22 20-18-21-108376.png,0.0,0
2024-06-22 20-18-21-191769.png,0.0,0
2024-06-22 20-18-21-295161.png,0.0,0
2024-06-22 20-18-21-392847.png,0.0,0
2024-06-22 20-18-21-485986.png,0.0,0
2024-06-22 20-18-21-568552.png,0.0,0
2024-06-22 20-18-21-685185.png,0.0,0
2024-06-22 20-18-21-798892.png,0.0,0
2024-06-22 20-18-21-911235.png,0.0,0
2024-06-22 20-18-22-006277.png,0.0,0
2024-06-22 20-18-22-124972.png,0.0,0
2024-06-22 20-18-22-209451.png,0.0,0
2024-06-22 20-18-22-309470.png,-0.03,0
2024-06-22 20-18-22-411555.png,-0.03,0
2024-06-22 20-18-22-515071.png,-0.03,0
2024-06-22 20-18-22-655170.png,-0.03,0
2024-06-22 20-18-22-770320.png,-0.03,0
2024-06-22 20-18-22-861466.png,-0.03,0
2024-06-22 20-18-22-956776.png,0.0,0
2024-06-22 20-18-23-058449.png,0.0,0
2024-06-22 20-18-23-155912.png,0.0,0
2024-06-22 20-18-23-260658.png,0.0,0
2024-06-22 20-18-23-375367.png,0.0,0
2024-06-22 20-18-23-457001.png,0.0,0
2024-06-22 20-18-23-563599.png,0.0,0
2024-06-22 20-18-23-665230.png,0.03,0
2024-06-22 20-18-23-743665.png,0.03,0
2024-06-22 20-18-23-841481.png,0.03,0
2024-06-22 20-18-23-942054.png,0.03,0
2024-06-22 20-18-24-056236.png,0.03,0
2024-06-22 20-18-24-166364.png,0.03,0
2024-06-22 20-18-24-260969.png,0.03,0
2024-06-22 20-18-24-383322.png,0.03,0
2024-06-22 20-18-24-470453.png,0.03,0
2024-06-22 20-18-24-585312.png,0.03,0
2024-06-22 20-18-24-649873.png,0.03,0
2024-06-22 20-18-24-741732.png,0.03,0
2024-06-22 20-18-24-849562.png,0.03,0
2024-06-22 20-18-24-957427.png,0.03,0
2024-06-22 20-18-25-077186.png,0.0,0
2024-06-22 20-18-25-190201.png,0.0,0
2024-06-22 20-18-25-325356.png,0.0,0
2024-06-22 20-18-25-448746.png,0.0,0
2024-06-22 20-18-25-540267.png,-0.03,0
2024-06-22 20-18-25-642741.png,-0.03,0
2024-06-22 20-18-25-726060.png,-0.03,0
2024-06-22 20-18-25-825025.png,-0.03,0
2024-06-22 20-18-25-929446.png,-0.03,0
2024-06-22 20-18-26-025688.png,-0.03,0
2024-06-22 20-18-26-125470.png,-0.03,0
2024-06-22 20-18-26-215331.png,-0.03,0
2024-06-22 20-18-26-329262.png,-0.03,0
2024-06-22 20-18-26-440158.png,-0.03,0
2024-06-22 20-18-26-541680.png,-0.03,0
2024-06-22 20-18-26-641672.png,-0.03,0
2024-06-22 20-18-26-726108.png,-0.03,0
2024-06-22 20-18-26-837454.png,-0.03,0
2024-06-22 20-18-26-950691.png,-0.03,0
2024-06-22 20-18-27-064467.png,0.0,0
2024-06-22 20-18-27-183519.png,0.0,0
2024-06-22 20-18-27-291743.png,0.0,0
2024-06-22 20-18-27-391723.png,0.0,0
2024-06-22 20-18-27-475056.png,0.0,0
2024-06-22 20-18-27-568465.png,0.0,0
2024-06-22 20-18-27-668169.png,0.0,0
2024-06-22 20-18-27-758436.png,0.0,0
2024-06-22 20-18-27-871462.png,0.0,0
2024-06-22 20-18-27-977136.png,0.0,0
2024-06-22 20-18-28-077407.png,0.0,0
2024-06-22 20-18-28-190452.png,0.0,0
2024-06-22 20-18-28-276881.png,0.0,0
2024-06-22 20-18-28-373331.png,0.0,0
2024-06-22 20-18-28-458401.png,0.0,0
2024-06-22 20-18-28-555879.png,0.0,0
2024-06-22 20-18-28-656878.png,0.0,0
2024-06-22 20-18-28-762440.png,0.0,0
2024-06-22 20-18-28-896024.png,0.0,0
2024-06-22 20-18-28-990903.png,0.0,0
2024-06-22 20-18-29-096041.png,0.0,0
2024-06-22 20-18-29-191647.png,0.0,0
2024-06-22 20-18-29-291634.png,0.03,0
2024-06-22 20-18-29-391635.png,0.03,0
2024-06-22 20-18-29-474806.png,0.03,0
2024-06-22 20-18-29-576035.png,0.03,0
2024-06-22 20-18-29-673529.png,0.03,0
2024-06-22 20-18-29-761750.png,0.03,0
2024-06-22 20-18-29-865167.png,0.03,0
2024-06-22 20-18-29-975352.png,0.0,0
2024-06-22 20-18-30-090082.png,0.0,0
2024-06-22 20-18-30-191588.png,0.0,0
2024-06-22 20-18-30-291610.png,0.0,0
2024-06-22 20-18-30-393722.png,0.0,0
2024-06-22 20-18-30-474116.png,0.0,0
2024-06-22 20-18-30-579554.png,0.0,0
2024-06-22 20-18-30-715915.png,0.0,0
2024-06-22 20-18-30-808255.png,0.0,0
2024-06-22 20-18-30-906711.png,0.0,0
2024-06-22 20-18-30-991658.png,0.0,0
2024-06-22 20-18-31-097005.png,0.0,0
2024-06-22 20-18-31-205215.png,-0.03,0
2024-06-22 20-18-31-296207.png,-0.03,0
2024-06-22 20-18-31-420088.png,-0.03,0
2024-06-22 20-18-31-516480.png,-0.03,0
2024-06-22 20-18-31-592877.png,-0.03,0
2024-06-22 20-18-31-691673.png,-0.03,0
2024-06-22 20-18-31-806037.png,0.0,0
2024-06-22 20-18-31-924916.png,0.0,0
2024-06-22 20-18-32-022868.png,0.0,0
2024-06-22 20-18-32-125128.png,0.0,0
2024-06-22 20-18-32-211410.png,0.0,0
2024-06-22 20-18-32-321281.png,0.0,0
2024-06-22 20-18-32-446118.png,0.0,0
2024-06-22 20-18-32-556109.png,0.0,0
2024-06-22 20-18-32-658290.png,0.0,0
2024-06-22 20-18-32-741618.png,0.0,0
2024-06-22 20-18-32-841556.png,0.0,0
2024-06-22 20-18-32-941591.png,0.0,0
2024-06-22 20-18-33-049864.png,0.0,0
2024-06-22 20-18-33-146806.png,0.0,0
2024-06-22 20-18-33-238189.png,0.0,0
2024-06-22 20-18-33-351136.png,0.0,0
2024-06-22 20-18-33-458357.png,0.0,0
2024-06-22 20-18-33-571627.png,0.0,0
2024-06-22 20-18-33-674952.png,0.0,0
2024-06-22 20-18-33-759279.png,0.0,0
2024-06-22 20-18-33-856845.png,0.0,0
2024-06-22 20-18-33-956485.png,0.0,0
2024-06-22 20-18-34-045347.png,0.0,0
2024-06-22 20-18-34-174521.png,0.0,0
2024-06-22 20-18-34-261483.png,0.0,0
2024-06-22 20-18-34-358677.png,0.0,0
2024-06-22 20-18-34-441870.png,0.0,0
2024-06-22 20-18-34-540329.png,0.0,0
2024-06-22 20-18-34-641529.png,0.0,0
2024-06-22 20-18-34-739903.png,0.0,0
2024-06-22 20-18-34-856185.png,0.0,0
2024-06-22 20-18-34-971407.png,0.0,0
2024-06-22 20-18-35-084467.png,0.0,0
2024-06-22 20-18-35-204611.png,0.0,0
2024-06-22 20-18-35-293950.png,0.0,0
2024-06-22 20-18-35-390315.png,0.0,0
2024-06-22 20-18-35-474918.png,0.0,0
2024-06-22 20-18-35-557741.png,0.0,0
2024-06-22 20-18-35-674970.png,0.0,0
2024-06-22 20-18-35-742616.png,0.0,0
2024-06-22 20-18-35-951758.png,0.0,0
2024-06-22 20-18-36-039441.png,0.0,0
2024-06-22 20-18-36-141600.png,0.0,0
2024-06-22 20-18-36-208070.png,0.0,0
2024-06-22 20-18-36-291528.png,0.0,0
2024-06-22 20-18-36-374898.png,0.0,0
2024-06-22 20-18-36-459441.png,0.0,0
2024-06-22 20-18-36-556577.png,0.0,0
2024-06-22 20-18-36-659538.png,0.0,0
2024-06-22 20-18-36-746438.png,0.0,0
2024-06-22 20-18-36-848494.png,0.0,0
2024-06-22 20-18-36-951297.png,0.0,0
2024-06-22 20-18-37-056515.png,0.0,0
2024-06-22 20-18-37-173749.png,0.0,0
2024-06-22 20-18-37-273824.png,0.0,0
2024-06-22 20-18-37-416930.png,0.0,0
2024-06-22 20-18-37-478934.png,0.0,0
2024-06-22 20-18-37-646914.png,0.0,0
2024-06-22 20-18-37-739675.png,0.0,0
2024-06-22 20-18-37-827643.png,0.0,0
2024-06-22 20-18-37-925163.png,0.0,0
2024-06-22 20-18-37-991771.png,0.0,0
2024-06-22 20-18-38-089838.png,0.0,0
2024-06-22 20-18-38-191522.png,0.0,0
2024-06-22 20-18-38-307188.png,0.0,0
2024-06-22 20-18-38-408562.png,0.0,0
2024-06-22 20-18-38-508799.png,0.0,0
2024-06-22 20-18-38-637045.png,0.0,0
2024-06-22 20-18-38-731411.png,0.0,0
2024-06-22 20-18-38-808863.png,0.0,0
2024-06-22 20-18-38-894038.png,0.0,0
2024-06-22 20-18-38-990423.png,0.0,0
2024-06-22 20-18-39-091739.png,0.0,0
2024-06-22 20-18-39-204923.png,0.0,0
2024-06-22 20-18-39-303674.png,0.0,0
2024-06-22 20-18-39-412111.png,0.0,0
2024-06-22 20-18-39-507066.png,0.0,0
2024-06-22 20-18-39-637992.png,0.0,0
2024-06-22 20-18-39-723798.png,0.0,0
2024-06-22 20-18-39-823768.png,0.0,0
2024-06-22 20-18-39-923847.png,0.0,0
2024-06-22 20-18-39-992202.png,0.0,0
2024-06-22 20-18-40-106762.png,0.0,0
2024-06-22 20-18-40-207130.png,0.0,0
2024-06-22 20-18-40-382022.png,0.0,0
2024-06-22 20-18-40-479043.png,0.0,0
2024-06-22 20-18-40-575431.png,0.0,0
2024-06-22 20-18-40-658425.png,0.0,0
2024-06-22 20-18-40-727064.png,0.0,0
2024-06-22 20-18-40-807048.png,0.0,0
2024-06-22 20-18-40-907674.png,0.0,0
2024-06-22 20-18-40-994030.png,0.0,0
2024-06-22 20-18-41-089233.png,0.0,0
2024-06-22 20-18-41-204639.png,0.0,0
2024-06-22 20-18-41-369925.png,0.0,0
2024-06-22 20-18-41-442877.png,0.0,0
2024-06-22 20-18-41-541008.png,0.0,0
2024-06-22 20-18-41-640342.png,0.0,0
2024-06-22 20-18-41-724158.png,0.0,0
2024-06-22 20-18-41-840242.png,0.0,0
2024-06-22 20-18-41-940888.png,0.0,0
2024-06-22 20-18-42-047389.png,0.0,0
2024-06-22 20-18-42-149632.png,0.0,0
2024-06-22 20-18-42-277290.png,0.0,0
2024-06-22 20-18-42-341794.png,0.0,0
2024-06-22 20-18-42-440306.png,0.0,0
2024-06-22 20-18-42-524317.png,0.0,0
2024-06-22 20-18-42-624274.png,0.0,0
2024-06-22 20-18-42-709005.png,0.0,0
2024-06-22 20-18-42-817322.png,0.0,0
2024-06-22 20-18-42-937638.png,0.0,0
2024-06-22 20-18-43-154064.png,0.0,0
2024-06-22 20-18-43-239537.png,0.0,0
2024-06-22 20-18-43-341492.png,0.0,0
2024-06-22 20-18-43-439253.png,0.0,0
2024-06-22 20-18-43-541520.png,0.0,0
2024-06-22 20-18-43-655976.png,0.0,0
2024-06-22 20-18-43-727714.png,0.0,0
2024-06-22 20-18-43-824094.png,0.0,0
2024-06-22 20-18-43-934879.png,0.0,0
2024-06-22 20-18-44-037080.png,0.0,0
2024-06-22 20-18-44-141812.png,0.0,0
2024-06-22 20-18-44-240384.png,0.0,0
2024-06-22 20-18-44-339715.png,0.0,0
2024-06-22 20-18-44-440526.png,0.0,0
2024-06-22 20-18-44-530917.png,0.0,0
2024-06-22 20-18-44-625945.png,0.0,0
2024-06-22 20-18-44-747441.png,0.0,0
2024-06-22 20-18-44-907560.png,0.0,0
2024-06-22 20-18-45-006939.png,0.0,0
2024-06-22 20-18-45-106899.png,0.0,0
2024-06-22 20-18-45-191408.png,0.0,0
2024-06-22 20-18-45-291558.png,0.0,0
2024-06-22 20-18-45-391468.png,0.0,0
2024-06-22 20-18-45-475447.png,0.0,0
2024-06-22 20-18-45-587809.png,0.0,0
2024-06-22 20-18-45-702470.png,0.0,0
2024-06-22 20-18-45-787886.png,0.0,0
2024-06-22 20-18-45-907804.png,0.0,0
2024-06-22 20-18-46-022563.png,0.0,0
2024-06-22 20-18-46-139709.png,0.0,0
2024-06-22 20-18-46-230508.png,0.0,0
2024-06-22 20-18-46-330114.png,0.0,0
2024-06-22 20-18-46-423136.png,0.0,0
2024-06-22 20-18-46-520317.png,0.0,0
2024-06-22 20-18-46-619517.png,0.0,0
2024-06-22 20-18-46-707684.png,0.0,0
2024-06-22 20-18-46-823085.png,0.0,0
2024-06-22 20-18-46-939747.png,0.0,0
2024-06-22 20-18-47-041368.png,0.0,0
2024-06-22 20-18-47-157592.png,0.0,0
2024-06-22 20-18-47-246400.png,0.0,0
2024-06-22 20-18-47-339814.png,0.0,0
2024-06-22 20-18-47-431936.png,0.0,0
2024-06-22 20-18-47-551628.png,0.0,0
2024-06-22 20-18-47-658781.png,0.0,0
2024-06-22 20-18-47-758106.png,0.0,0
2024-06-22 20-18-47-857857.png,0.0,0
